Gujarati_PAT,Gujarati_SAT,Mathematics_PAT,Mathematics_SAT,Science_PAT,Science_SAT,SocialScience_PAT,SocialScience_SAT,English_PAT,English_SAT,Hindi_PAT,Hindi_SAT,Attendance,Assessment,Final_Score
14,68,18,23,14,17,17,40,11,80,8,33,18,65,31.166666666666668
8,75,16,7,19,34,15,7,6,40,4,27,6,47,22.500000000000004
17,36,1,17,11,56,17,14,15,49,18,49,30,72,30.2
17,73,6,71,14,25,1,48,18,19,2,43,39,83,34.66666666666667
0,71,11,46,12,45,13,27,1,22,17,7,87,91,35.93333333333334
1,57,11,48,15,43,12,34,1,23,8,19,84,20,28.53333333333334
8,51,0,39,13,16,13,26,3,80,11,47,49,29,28.266666666666666
9,62,13,42,12,20,16,33,20,1,4,32,3,31,21.000000000000004
7,3,18,39,15,66,16,32,18,45,0,0,10,92,27.46666666666667
3,59,20,50,9,27,5,67,1,48,17,44,28,41,30.233333333333338
14,30,0,50,16,9,18,52,0,57,14,63,87,74,37.63333333333333
5,33,4,2,10,26,9,20,6,20,0,52,59,9,19.266666666666666
15,60,5,48,2,68,15,38,6,21,5,68,52,86,37.2
19,21,17,8,5,52,15,39,9,24,7,31,100,6,27.06666666666667
13,54,15,44,12,48,18,24,9,41,17,78,27,25,30.066666666666666
7,26,10,15,0,38,11,5,15,12,15,14,73,29,21.4
13,42,7,63,11,76,18,60,12,64,12,29,82,42,39.53333333333334
7,45,6,28,10,77,17,0,6,61,4,50,81,6,29.433333333333337
8,44,5,43,7,71,17,73,0,62,2,19,27,62,32.300000000000004
20,51,14,72,20,67,5,7,1,74,16,74,99,100,47.96666666666667
3,1,14,0,13,54,14,4,16,35,18,65,74,11,24.300000000000004
0,61,3,71,2,0,19,79,16,10,1,36,14,80,29.26666666666667
9,72,17,62,7,4,20,68,8,75,1,43,67,52,37.63333333333334
10,1,5,70,12,72,12,22,9,16,1,13,7,77,24.6
16,42,7,18,3,43,11,10,8,16,12,14,47,31,21.133333333333336
17,31,8,46,2,35,14,22,6,48,2,19,17,25,20.866666666666667
17,63,8,59,12,75,0,0,8,21,13,3,93,52,33.1
12,5,8,5,19,19,9,46,19,56,4,73,18,48,24.933333333333337
14,0,8,40,18,17,11,22,9,39,17,5,16,80,22.933333333333337
11,72,10,23,10,7,13,43,7,66,7,74,68,95,39.16666666666667
15,23,13,21,11,42,7,31,3,34,5,45,44,88,29.86666666666667
9,18,11,60,0,78,20,34,1,60,14,62,53,22,31.96666666666667
6,46,7,64,19,61,17,6,19,11,9,35,33,90,32.3
9,5,5,80,17,72,12,74,7,76,8,69,36,28,35.33333333333333
8,35,2,7,14,22,17,69,2,38,12,52,63,76,32.43333333333334
10,1,2,77,11,70,13,35,8,10,11,67,41,73,32.400000000000006
4,32,14,19,16,47,12,80,11,40,13,80,46,61,35.233333333333334
0,34,13,24,12,14,10,59,0,52,12,71,1,95,29.666666666666668
16,15,16,49,14,9,17,37,10,26,14,59,10,2,20.0
16,68,2,11,10,40,8,34,7,54,10,58,10,85,30.700000000000003
4,25,7,47,4,48,2,46,18,63,15,63,16,72,31.600000000000005
11,80,6,10,1,12,3,19,19,4,3,68,27,17,20.133333333333333
14,77,7,38,7,15,15,33,10,74,8,34,11,27,25.933333333333334
16,69,5,32,10,19,18,40,11,51,19,9,33,16,24.833333333333336
13,50,17,27,17,42,8,79,20,0,0,77,29,65,32.733333333333334
15,38,6,64,7,28,20,34,12,52,9,15,68,6,27.400000000000002
19,5,5,53,17,19,20,37,19,67,15,42,23,19,25.400000000000002
16,27,4,58,9,42,0,45,5,77,13,57,76,76,38.733333333333334
4,0,8,12,0,63,15,43,6,14,2,42,32,17,18.833333333333336
17,19,11,6,6,12,2,75,13,55,10,35,69,69,31.199999999999996
11,56,12,21,17,39,14,62,2,33,0,22,22,4,21.866666666666667
6,22,11,26,4,55,4,36,15,48,14,52,6,95,29.633333333333336
14,34,12,0,16,65,20,13,12,80,0,25,35,67,29.599999999999998
13,44,3,36,10,74,6,77,17,18,9,76,74,18,34.733333333333334
9,2,1,21,15,75,2,37,18,24,18,28,41,30,23.76666666666667
8,28,14,35,16,33,7,8,5,20,19,72,2,3,18.166666666666668
3,24,12,37,1,54,15,62,16,37,9,13,30,100,31.866666666666667
13,37,0,14,6,4,19,56,18,19,5,37,39,91,28.200000000000003
4,73,12,56,13,18,19,42,2,50,5,22,24,11,24.56666666666667
9,45,6,64,15,31,13,8,19,23,18,53,62,8,27.26666666666667
9,66,7,15,17,79,0,9,18,17,6,52,54,68,31.86666666666667
13,29,12,25,0,44,10,22,20,73,18,39,49,72,32.43333333333334
16,8,4,65,1,21,5,9,10,78,10,13,36,59,25.500000000000007
5,42,19,41,18,40,14,53,3,11,5,30,29,16,23.233333333333334
5,34,4,39,9,72,20,2,9,26,7,61,42,32,26.6
16,33,6,20,15,54,19,6,9,19,17,74,14,3,20.900000000000002
7,38,16,55,19,25,2,80,3,55,0,77,78,8,33.733333333333334
16,39,6,28,16,38,3,20,3,77,17,62,77,21,31.46666666666667
6,57,4,59,13,68,5,2,0,79,17,22,29,18,26.83333333333334
17,63,8,1,5,80,8,61,10,71,2,1,85,70,37.3
19,41,2,54,6,64,19,30,9,40,6,67,16,27,28.1
2,47,9,23,11,2,15,28,5,37,19,49,62,6,23.26666666666667
8,39,3,9,2,15,7,33,9,78,18,18,55,71,28.533333333333335
17,57,7,16,10,57,7,7,13,76,3,59,12,31,26.233333333333338
13,10,16,7,15,46,8,16,15,62,1,15,93,84,32.63333333333333
1,48,13,75,8,5,10,75,19,64,9,46,66,23,33.766666666666666
1,79,6,11,7,50,12,35,11,75,8,4,9,18,22.633333333333333
20,59,10,61,12,10,5,22,5,16,14,42,29,23,23.599999999999998
15,53,3,60,20,43,8,38,8,59,5,66,21,50,32.3
18,74,2,66,5,37,17,21,10,54,18,15,44,80,34.86666666666667
15,4,2,22,0,24,10,2,2,20,16,60,23,48,18.900000000000002
18,76,3,20,10,40,7,79,20,53,20,3,75,36,34.36666666666667
20,53,15,46,2,4,16,21,12,64,10,54,8,74,29.333333333333336
14,50,5,68,3,74,12,35,12,29,11,1,39,72,32.03333333333334
11,48,14,28,20,27,13,13,18,17,13,44,45,4,22.633333333333333
0,10,4,45,7,64,2,8,10,61,19,6,38,60,25.533333333333335
7,50,20,3,1,28,20,61,18,5,1,51,5,89,27.06666666666667
5,12,18,70,17,24,0,23,7,9,17,70,79,57,31.73333333333333
5,8,7,53,11,73,0,37,1,53,13,51,34,24,26.6
0,0,8,7,14,58,13,41,10,66,13,64,49,82,32.7
1,15,11,68,10,19,16,59,3,42,8,79,49,24,29.366666666666667
6,78,17,19,13,76,11,26,3,35,3,58,61,87,37.800000000000004
14,29,6,73,12,57,15,76,5,38,17,56,13,76,35.43333333333334
12,61,8,42,17,50,7,26,4,64,20,65,52,78,38.06666666666667
11,62,0,4,6,53,13,12,20,6,0,34,32,71,25.033333333333335
13,34,7,52,4,41,17,78,11,75,9,47,78,75,41.16666666666667
5,24,19,8,10,46,14,21,3,58,18,72,94,6,29.866666666666667
5,44,6,75,8,51,20,45,1,40,5,79,89,97,43.86666666666667
16,73,5,25,0,2,6,76,17,61,2,66,68,31,33.16666666666667
17,12,13,25,3,76,10,18,1,77,8,4,4,26,20.6
11,45,4,2,10,58,11,52,1,32,20,3,14,50,23.0
4,11,17,55,7,78,19,23,0,35,12,75,52,88,36.4
9,36,7,60,17,74,18,50,19,50,3,28,68,97,41.233333333333334
0,35,12,62,2,71,1,53,13,57,19,12,49,99,37.266666666666666
1,26,12,58,4,62,11,3,19,23,5,67,34,11,23.900000000000006
18,48,1,65,3,70,9,22,0,49,12,37,9,38,26.96666666666667
4,56,17,13,1,26,17,72,16,66,7,32,22,72,31.2
13,51,18,19,15,32,5,36,12,25,15,32,9,45,23.599999999999998
0,45,18,72,20,46,14,28,14,6,14,6,27,84,29.96666666666667
2,50,8,19,1,50,6,73,12,44,10,59,74,31,32.76666666666667
1,33,8,68,19,8,12,27,18,26,10,78,52,46,30.333333333333336
15,79,13,67,14,61,16,69,5,7,16,71,15,21,32.46666666666667
16,27,6,29,7,18,19,6,4,20,10,56,17,15,17.733333333333334
15,64,19,28,12,65,7,18,19,49,5,16,12,58,28.133333333333333
5,32,20,38,0,33,0,24,20,6,16,37,13,5,17.2
16,43,10,69,0,77,3,73,2,48,15,62,81,35,39.46666666666667
12,18,19,25,11,39,10,61,3,45,5,52,22,88,31.0
12,71,8,33,10,29,18,53,0,14,7,46,85,13,29.86666666666667
19,53,4,18,12,56,11,35,6,23,4,14,63,63,29.6
10,43,7,74,16,4,13,55,9,52,13,8,65,77,34.46666666666667
8,70,11,19,4,80,11,7,11,28,20,59,89,86,39.36666666666667
20,9,10,67,0,77,2,32,11,1,10,11,85,99,35.06666666666667
8,5,17,5,17,39,8,25,7,67,11,33,99,64,32.43333333333334
13,7,7,76,3,65,5,49,19,62,13,11,27,57,30.4
2,54,9,61,13,69,0,14,5,61,16,51,87,58,38.16666666666667
2,64,4,12,8,71,0,20,16,6,8,59,40,33,25.3
3,65,1,35,6,47,18,47,10,75,5,72,30,8,29.400000000000002
17,64,1,42,1,55,14,65,20,29,6,64,1,4,25.7
18,6,0,11,1,60,1,9,5,29,19,18,21,41,18.0
11,49,7,70,15,75,10,42,2,42,11,30,11,87,34.06666666666667
19,80,19,34,5,54,17,56,11,28,19,30,77,69,39.4
2,62,7,34,10,36,20,13,17,17,0,28,58,77,29.900000000000002
11,0,7,43,9,16,7,63,7,14,20,60,22,74,26.733333333333334
20,19,10,62,1,72,0,13,0,26,11,25,30,72,27.466666666666665
17,0,19,56,15,57,7,1,12,6,3,48,54,40,25.46666666666667
2,78,7,47,12,44,2,22,0,26,13,44,62,56,31.600000000000005
17,40,8,36,10,49,8,28,15,1,15,43,4,28,21.2
2,59,19,43,1,57,20,7,0,16,19,56,67,52,31.833333333333332
7,31,19,33,3,63,6,47,5,33,20,57,49,82,34.7
17,19,13,72,7,73,19,19,10,71,1,42,34,75,35.1
15,15,14,31,17,36,2,66,14,10,7,79,82,42,32.800000000000004
8,30,3,33,14,37,19,53,16,9,8,2,59,48,26.166666666666668
20,55,5,78,2,7,14,63,11,46,0,9,97,21,32.46666666666667
18,56,17,25,2,7,19,63,15,42,8,39,76,16,29.933333333333337
11,8,7,55,18,41,13,5,6,55,16,7,17,41,21.933333333333334
2,54,2,15,20,14,15,50,5,43,4,65,12,27,23.166666666666664
20,64,13,31,16,50,20,57,16,79,17,32,62,19,35.766666666666666
10,35,1,44,19,68,10,67,6,6,6,54,59,29,30.53333333333333
9,28,20,31,13,51,12,43,8,9,20,20,18,24,21.800000000000004
13,70,15,2,13,9,5,57,20,50,7,25,4,33,22.76666666666667
2,78,9,66,4,19,2,78,16,17,6,41,80,88,39.33333333333334
12,10,12,41,14,46,9,73,14,66,1,13,71,68,34.63333333333334
2,4,18,46,19,31,13,55,18,42,13,54,27,11,24.8
15,76,2,76,2,29,17,65,12,62,3,35,67,16,34.56666666666667
3,9,1,55,5,68,19,24,10,75,0,64,30,29,28.1
7,73,9,24,1,35,6,19,8,75,1,66,71,14,30.1
8,21,11,34,18,61,12,64,4,18,5,15,27,69,27.666666666666664
20,54,14,33,11,29,0,23,8,48,11,74,76,9,30.166666666666668
9,62,4,71,17,19,2,56,17,10,13,29,88,2,29.599999999999998
4,79,13,18,20,47,11,26,14,10,13,70,10,4,23.066666666666666
15,74,19,42,13,65,13,55,3,64,9,11,74,52,38.13333333333334
4,10,3,71,14,20,8,65,0,26,12,63,77,100,37.43333333333334
13,65,13,41,3,77,16,54,15,7,17,79,81,25,37.266666666666666
0,72,18,15,13,74,19,3,7,0,18,68,23,73,30.06666666666667
11,10,9,17,5,26,10,48,19,66,13,40,72,38,29.266666666666666
14,53,16,6,11,34,20,3,2,48,12,23,29,73,26.333333333333332
3,16,6,15,9,60,18,65,14,23,16,26,28,54,26.266666666666666
18,0,11,16,17,35,5,45,15,21,9,3,63,12,20.5
1,79,1,63,6,28,4,64,5,79,7,47,89,66,41.1
16,63,9,21,17,69,5,55,19,40,3,2,13,36,26.16666666666667
8,48,3,78,10,44,17,26,1,27,16,80,84,34,35.66666666666667
2,9,1,53,13,17,12,34,20,46,1,71,12,70,26.8
10,0,19,58,17,31,5,40,20,57,19,22,29,66,29.366666666666667
8,17,2,2,16,48,6,73,10,36,18,36,70,11,26.233333333333334
7,26,15,38,1,74,10,36,5,45,18,42,55,60,32.63333333333334
10,16,7,14,17,65,12,70,20,6,10,54,47,15,26.266666666666666
1,3,2,75,10,4,15,17,14,36,2,39,5,35,18.533333333333335
0,57,13,56,2,21,9,13,19,80,11,36,60,5,27.633333333333336
5,79,14,1,7,42,9,9,1,57,5,22,44,78,28.933333333333334
14,62,2,9,12,70,18,79,19,3,10,3,20,64,28.46666666666667
18,17,4,59,0,29,0,19,6,0,10,28,47,91,26.46666666666667
10,14,12,80,8,31,7,77,13,26,18,19,40,74,32.4
4,29,15,19,14,8,8,60,17,71,11,30,73,41,30.46666666666667
10,62,12,0,2,63,8,20,6,75,2,53,36,56,30.06666666666667
12,38,10,26,14,38,0,18,13,74,15,34,28,78,30.06666666666667
8,57,13,17,12,26,0,4,3,20,4,38,76,15,22.56666666666667
12,14,13,24,12,74,18,28,17,8,11,1,38,69,26.16666666666667
5,35,17,54,12,35,2,78,1,38,1,53,3,41,26.466666666666672
0,31,12,34,4,13,3,75,1,26,2,16,45,10,19.96666666666667
12,50,8,4,14,60,10,21,6,51,11,30,8,70,26.26666666666667
9,50,0,17,9,65,19,6,3,31,5,61,87,41,31.13333333333334
15,69,20,68,4,65,13,24,9,61,12,57,78,71,42.70000000000001
19,16,13,50,12,15,10,23,16,23,8,62,55,66,29.900000000000002
5,39,19,1,16,11,15,50,7,63,14,58,51,34,28.366666666666667
20,28,1,61,3,41,9,44,0,70,17,26,22,73,30.833333333333336
8,55,9,13,19,63,15,67,8,69,14,10,93,93,41.93333333333334
12,42,19,16,18,68,7,79,5,17,15,53,94,40,36.800000000000004
14,80,15,10,4,57,18,10,11,40,0,54,37,61,30.666666666666668
1,15,8,61,16,30,14,29,16,53,11,67,55,2,27.099999999999998
11,4,3,40,14,44,6,20,7,69,12,15,90,26,27.933333333333337
15,4,2,77,12,36,1,30,0,62,14,34,11,32,23.433333333333334
10,20,15,7,12,3,10,79,19,30,3,40,95,75,33.53333333333333
10,44,14,59,9,9,9,2,9,76,16,67,17,0,23.3
6,46,0,9,3,21,12,57,3,78,16,61,12,86,30.6
7,4,9,79,11,59,5,75,13,30,14,60,22,56,32.2
7,67,16,37,19,31,14,55,8,42,1,64,91,65,39.66666666666667
2,36,18,1,3,36,20,1,4,57,15,3,95,3,22.866666666666667
9,51,20,4,4,31,11,49,17,4,15,45,72,69,31.433333333333337
18,2,9,67,12,64,7,68,17,2,12,56,14,6,24.266666666666666
14,80,11,70,17,11,7,76,14,33,9,13,85,38,35.96666666666667
4,0,12,74,19,52,12,64,0,65,6,54,48,44,33.333333333333336
3,39,2,60,8,47,6,47,8,71,9,41,23,17,26.733333333333334
10,54,17,26,15,53,5,15,16,69,17,75,77,37,36.20000000000001
3,25,16,68,12,64,11,58,12,39,5,53,6,42,29.200000000000003
17,50,2,67,3,21,15,44,14,76,1,34,92,53,37.43333333333334
15,50,18,68,3,51,13,74,17,46,0,68,39,48,36.900000000000006
20,60,6,29,3,5,3,11,19,28,3,3,29,22,17.76666666666667
2,29,7,34,6,57,0,11,5,70,14,28,7,93,27.53333333333333
18,69,9,77,16,28,13,58,12,25,7,21,54,8,29.733333333333338
0,79,9,38,13,19,15,65,17,62,4,7,90,71,37.96666666666667
5,19,13,49,18,57,5,2,16,24,5,12,98,88,33.6
16,45,18,69,9,61,10,70,2,30,2,40,77,27,35.2
4,54,14,11,16,45,12,52,11,21,10,79,96,29,34.43333333333333
3,23,18,3,14,43,3,59,2,41,16,15,67,43,27.0
1,32,14,7,6,26,3,4,7,42,4,0,95,35,22.733333333333334
9,57,16,11,11,44,15,46,3,62,16,23,96,24,32.86666666666667
13,28,20,71,5,70,17,33,3,5,10,50,49,27,29.26666666666667
11,38,15,10,15,26,3,17,8,76,14,4,74,98,33.0
5,25,14,12,16,71,8,7,13,37,6,12,33,12,19.566666666666666
2,28,14,73,14,19,8,10,4,22,0,47,53,88,30.166666666666668
9,33,7,48,20,40,15,74,9,49,9,37,20,12,26.533333333333335
6,75,9,44,7,48,1,3,7,0,0,46,90,43,29.7
18,29,12,67,2,20,20,27,7,70,17,48,49,24,29.766666666666666
10,12,3,19,10,16,5,5,10,45,8,49,82,72,28.2
1,35,18,36,1,49,14,64,3,39,8,75,10,4,24.266666666666666
14,38,12,70,16,39,2,8,2,76,9,51,42,41,30.76666666666667
15,6,14,69,0,78,13,31,1,59,5,45,25,99,34.800000000000004
10,7,6,27,13,4,6,58,12,49,2,66,86,97,35.63333333333333
8,46,10,13,8,6,10,79,19,38,12,30,21,53,26.000000000000004
17,47,7,52,4,77,13,9,17,65,4,77,36,48,34.333333333333336
10,8,11,61,11,41,20,4,16,59,8,80,100,33,35.233333333333334
2,53,5,40,16,14,0,26,16,3,1,15,4,80,21.133333333333333
7,58,14,38,12,75,12,9,6,21,2,39,46,88,32.93333333333334
2,1,3,69,2,66,19,75,5,0,8,3,48,36,25.26666666666667
5,28,17,76,10,19,4,49,5,18,2,0,12,51,21.833333333333336
15,9,19,41,18,72,20,70,10,66,15,8,22,10,27.400000000000002
4,14,8,11,15,31,16,35,0,80,13,78,14,13,23.033333333333335
12,14,1,0,3,66,1,71,6,42,4,19,74,53,28.633333333333336
7,70,11,80,5,12,6,17,20,4,7,57,0,24,22.133333333333333
14,33,1,33,10,55,2,68,3,18,20,69,83,74,37.43333333333334
2,9,0,79,5,51,4,26,17,36,11,11,49,100,31.633333333333333
6,79,10,14,1,53,13,7,15,13,0,5,51,94,28.9
18,48,2,3,10,5,8,14,12,66,1,10,1,85,21.733333333333334
15,26,4,71,2,29,13,24,8,36,10,35,33,55,27.000000000000004
11,21,20,32,8,29,6,56,3,3,6,62,32,38,24.133333333333336
5,45,19,72,10,18,11,77,18,40,0,72,12,60,33.0
10,31,3,26,2,2,12,44,1,33,19,49,5,54,21.366666666666667
12,18,5,17,11,26,18,7,1,31,2,3,11,28,13.966666666666667
13,72,9,62,12,9,8,8,18,57,5,53,40,97,35.43333333333334
12,26,17,15,5,27,9,34,4,58,4,36,62,63,28.96666666666667
12,24,3,61,9,40,15,15,7,7,11,26,18,43,21.433333333333334
1,56,2,29,8,39,14,42,11,4,16,57,94,29,30.9
12,59,17,2,5,25,19,67,12,12,19,10,3,94,26.96666666666667
13,49,6,8,11,46,11,8,5,71,11,29,65,79,32.266666666666666
16,66,9,2,17,42,8,77,1,65,0,26,6,77,30.233333333333338
15,12,14,12,16,12,12,1,18,70,4,80,54,96,32.733333333333334
1,46,10,49,10,29,18,39,3,2,6,24,22,89,26.9
9,30,8,31,5,61,5,23,12,68,3,26,25,25,23.733333333333334
6,68,6,27,8,33,2,69,16,70,7,24,17,91,33.2
8,17,6,30,0,80,7,48,7,33,11,46,44,32,27.133333333333336
3,45,4,2,4,11,4,23,3,18,12,17,91,61,24.933333333333337
5,25,1,25,10,73,18,80,5,2,7,11,84,14,27.266666666666666
19,25,13,33,18,75,18,55,10,17,20,80,89,82,42.63333333333333
14,49,1,75,11,76,13,26,4,62,12,4,34,72,33.73333333333334
18,63,7,30,2,26,11,75,15,45,13,41,72,2,30.46666666666667
16,64,2,46,9,79,14,46,3,22,11,29,6,30,26.333333333333336
8,23,20,31,11,35,2,5,14,24,3,78,79,19,26.733333333333334
7,70,7,33,5,59,4,0,18,68,12,2,28,93,31.1
4,53,15,67,10,17,16,60,2,15,5,26,81,77,35.13333333333334
7,44,18,75,19,65,14,62,20,1,16,46,80,21,35.9
12,7,13,32,11,38,2,16,4,79,6,28,18,33,21.633333333333336
18,39,3,67,1,12,20,40,19,74,12,55,30,65,33.5
16,1,19,25,17,49,16,21,5,56,1,22,34,85,28.433333333333337
7,18,5,61,10,17,11,60,15,16,5,42,59,70,30.700000000000003
11,25,19,53,5,42,17,24,16,23,4,18,62,89,32.233333333333334
8,25,0,26,6,38,3,67,0,60,7,14,47,65,28.133333333333336
13,74,6,30,18,54,2,63,20,57,18,77,98,62,44.800000000000004
0,53,8,27,14,68,13,46,20,72,18,68,88,95,45.43333333333334
9,64,4,71,18,65,15,16,19,24,8,60,90,24,36.266666666666666
0,68,4,74,6,74,3,42,17,54,6,17,30,19,29.233333333333334
10,36,5,35,9,51,3,55,3,62,16,14,5,74,27.833333333333336
3,12,9,2,16,40,11,45,14,36,0,74,68,81,32.36666666666667
4,80,4,41,12,50,16,19,20,37,6,62,91,22,34.7
20,57,9,4,18,42,9,47,2,31,12,52,40,66,30.800000000000004
6,75,20,50,1,6,18,44,20,39,19,1,30,84,31.333333333333336
4,9,5,43,7,48,11,22,13,28,17,12,94,76,31.6
10,69,15,75,12,29,1,52,3,11,9,61,36,93,36.03333333333333
16,74,2,4,19,25,5,3,3,46,7,10,87,56,28.56666666666667
9,37,19,20,15,78,11,67,19,2,17,7,16,86,30.266666666666666
19,39,5,77,4,27,20,67,12,40,5,41,12,24,27.333333333333336
20,24,17,55,9,6,11,79,17,53,2,39,61,6,28.833333333333336
13,42,6,29,17,63,13,9,3,58,19,28,2,31,23.3
0,9,1,29,18,72,20,50,12,69,10,11,62,34,29.666666666666664
6,46,8,9,7,18,17,52,3,19,19,18,70,26,24.400000000000002
14,62,14,58,18,1,10,55,15,25,16,49,63,60,34.766666666666666
17,11,16,57,1,32,5,25,13,16,13,57,82,0,25.733333333333334
3,47,19,27,8,31,17,39,19,53,13,39,93,55,35.8
12,76,0,14,11,26,13,72,2,28,2,27,63,58,30.96666666666667
7,15,13,62,17,18,9,18,20,69,15,32,80,10,28.666666666666664
17,35,3,70,5,39,8,52,18,27,7,54,42,33,29.833333333333332
16,72,6,32,12,30,15,78,12,6,20,10,48,89,34.300000000000004
2,49,4,76,8,52,15,34,3,42,3,62,9,9,25.13333333333333
2,14,16,71,18,23,10,69,8,1,14,32,94,13,29.233333333333338
0,53,11,67,3,72,10,30,10,28,12,49,81,87,39.800000000000004
20,24,5,17,16,5,17,39,3,49,20,59,88,17,28.766666666666666
7,74,11,64,14,75,14,29,1,56,18,78,22,81,39.699999999999996
11,5,19,33,11,16,16,2,17,17,6,60,5,79,22.6
8,0,7,33,3,38,8,9,11,19,10,27,48,86,24.933333333333337
15,34,9,52,3,47,13,66,0,38,9,18,83,7,29.266666666666666
1,73,17,43,3,61,9,55,18,0,6,39,11,53,28.06666666666667
8,60,4,48,11,39,15,64,1,15,8,58,48,50,31.866666666666667
2,35,14,34,4,55,19,66,3,9,0,15,26,94,29.06666666666667
10,3,13,29,14,60,18,72,3,35,10,67,44,95,36.16666666666667
10,71,17,14,1,71,19,6,13,32,6,25,26,42,25.8
9,15,9,61,4,43,3,77,16,40,2,4,72,100,36.06666666666666
15,11,7,80,17,78,6,30,3,24,3,15,48,29,26.96666666666667
6,17,1,60,7,23,8,23,9,33,1,52,0,4,16.4
17,48,8,80,2,25,0,9,1,5,6,53,63,6,23.833333333333336
5,78,4,2,2,44,9,68,8,32,9,68,3,15,23.733333333333338
5,50,0,35,6,39,16,47,15,18,10,65,59,69,33.199999999999996
14,39,0,34,7,17,20,35,4,56,9,6,56,9,22.56666666666667
12,42,7,73,8,10,16,51,17,55,6,77,99,73,42.13333333333334
20,38,18,55,7,14,16,74,17,50,15,16,58,75,35.96666666666667
20,46,20,66,6,62,12,16,0,43,1,74,46,96,38.60000000000001
8,25,9,25,1,42,1,59,7,74,8,80,43,90,35.900000000000006
12,8,18,44,3,32,2,69,3,54,17,3,11,19,20.666666666666668
5,72,8,76,16,75,10,23,4,66,19,17,46,64,37.06666666666667
4,60,1,74,15,80,11,24,4,59,0,26,54,7,29.966666666666665
4,72,1,76,9,12,14,10,3,7,4,11,97,98,34.366666666666674
12,5,9,14,19,16,20,9,12,54,2,78,3,10,17.96666666666667
5,78,7,33,3,34,0,76,5,27,16,22,99,21,32.4
11,38,17,16,12,18,13,55,5,72,18,64,18,39,28.300000000000004
18,63,9,3,11,59,1,31,20,8,10,17,59,88,31.36666666666667
11,22,10,37,2,8,17,68,11,26,20,8,57,11,22.8
17,56,4,70,16,17,16,32,1,66,19,56,65,25,33.66666666666667
5,71,9,17,14,70,20,76,2,17,15,63,29,39,32.06666666666667
13,29,8,10,2,57,20,43,1,29,2,29,59,1,22.200000000000003
6,26,10,73,8,67,17,67,14,60,2,65,55,70,40.16666666666667
20,30,10,35,2,43,16,69,14,29,5,12,80,98,36.8
13,34,7,65,4,53,4,46,1,72,20,45,96,14,35.266666666666666
14,40,13,52,15,62,17,39,8,77,3,37,70,43,36.43333333333334
18,41,0,40,6,53,20,38,15,63,20,61,85,58,39.3
20,44,17,53,7,50,7,31,3,66,19,67,47,80,38.3
12,0,1,0,9,27,7,47,6,40,19,63,87,68,30.900000000000002
17,73,15,77,15,66,20,13,8,26,17,60,59,6,33.63333333333333
5,20,9,29,1,1,18,18,8,62,12,19,79,36,24.96666666666667
3,56,8,60,8,50,9,34,1,59,11,49,42,39,31.300000000000004
9,64,4,14,8,5,11,57,3,50,14,14,61,22,25.166666666666668
4,40,9,28,16,59,15,35,16,50,20,31,35,0,25.03333333333333
16,36,15,34,19,45,12,6,9,33,6,15,57,11,23.200000000000003
20,31,12,52,0,44,6,8,6,73,4,5,83,39,29.6
14,52,19,37,4,22,1,44,10,44,16,73,98,7,32.900000000000006
13,41,4,40,2,17,16,28,9,9,15,79,98,59,33.9
6,10,13,12,20,5,0,48,2,12,11,56,8,75,21.3
20,22,13,6,11,32,1,56,1,14,17,34,88,31,27.033333333333335
7,34,19,69,13,16,2,51,4,56,10,2,51,100,33.96666666666667
5,39,0,24,17,58,0,39,5,68,12,21,81,85,35.800000000000004
5,19,15,17,15,71,16,48,5,53,9,5,77,56,31.833333333333336
18,10,8,0,5,58,13,32,14,35,1,25,19,15,18.0
17,41,16,57,10,53,5,5,10,79,10,28,30,84,33.46666666666667
3,48,2,6,19,29,5,68,4,79,3,17,33,68,28.96666666666667
3,4,20,5,9,65,14,40,8,61,18,31,95,95,37.53333333333333
13,55,5,79,6,41,3,22,11,16,18,24,12,40,24.733333333333334
15,18,14,61,12,38,19,75,19,44,1,50,0,51,29.5
16,79,13,54,18,65,16,43,15,42,5,9,12,82,34.400000000000006
9,61,16,48,15,54,6,48,4,47,13,8,40,68,32.733333333333334
20,15,2,77,18,74,8,26,20,58,19,25,17,39,29.733333333333334
15,71,3,51,8,1,2,63,1,10,10,30,14,78,26.866666666666667
4,68,12,10,2,45,13,73,17,1,12,48,100,46,34.93333333333334
7,50,1,24,11,72,9,61,10,30,13,37,23,24,26.366666666666667
20,63,14,71,10,12,7,37,16,34,4,18,67,19,28.999999999999996
1,6,2,34,17,13,0,55,7,43,10,44,57,77,28.866666666666667
3,8,15,30,10,22,3,24,17,53,4,51,61,59,28.0
5,11,8,31,8,40,9,5,12,51,9,70,61,14,24.766666666666666
13,20,9,68,14,14,9,44,8,43,9,34,62,44,29.6
2,45,5,51,3,80,3,30,9,16,13,7,68,39,28.299999999999997
3,53,18,12,1,33,0,4,0,76,12,13,41,35,22.6
7,15,1,42,14,71,3,10,8,9,8,24,10,2,15.333333333333332
3,34,17,37,12,80,13,48,2,70,4,18,26,89,34.03333333333334
13,51,15,76,2,61,10,13,10,48,9,11,83,49,34.46666666666667
18,67,5,21,4,55,12,38,7,39,20,32,93,33,33.800000000000004
9,66,12,32,16,61,10,51,1,18,3,14,1,46,24.23333333333334
14,4,9,56,5,42,11,47,1,46,7,0,62,4,22.73333333333333
